INDEX,DATE,TIME,LATITUDE,N/S,LONGITUDE,E/W,SPEED,HEADING,photoMate887
310,2011/12/27,03:02:38.000,35.755676,N,139.960904,E,20.308 km/h,245.071716,
311,2011/12/27,03:02:38.200,35.755672,N,139.960892,E,20.718 km/h,247.140182,
312,2011/12/27,03:02:38.400,35.755668,N,139.960880,E,22.477 km/h,242.793518,
313,2011/12/27,03:02:38.600,35.755663,N,139.960868,E,21.846 km/h,244.923920,
314,2011/12/27,03:02:38.800,35.755659,N,139.960856,E,22.235 km/h,244.679688,
315,2011/12/27,03:02:39.000,35.755654,N,139.960844,E,21.761 km/h,245.064758,
316,2011/12/27,03:02:39.200,35.755649,N,139.960831,E,23.683 km/h,243.086578,
317,2011/12/27,03:02:39.400,35.755644,N,139.960819,E,22.317 km/h,249.264084,
318,2011/12/27,03:02:39.600,35.755640,N,139.960806,E,21.286 km/h,254.544708,
319,2011/12/27,03:02:39.800,35.755637,N,139.960793,E,21.355 km/h,252.912888,
320,2011/12/27,03:02:40.000,35.755634,N,139.960781,E,22.189 km/h,251.075180,
321,2011/12/27,03:02:40.200,35.755630,N,139.960768,E,21.655 km/h,252.714386,
322,2011/12/27,03:02:40.400,35.755627,N,139.960755,E,21.145 km/h,254.794983,
323,2011/12/27,03:02:40.600,35.755624,N,139.960743,E,23.482 km/h,249.808319,
324,2011/12/27,03:02:40.800,35.755620,N,139.960729,E,21.764 km/h,250.980759,
325,2011/12/27,03:02:41.000,35.755617,N,139.960716,E,20.883 km/h,253.265518,
326,2011/12/27,03:02:41.200,35.755614,N,139.960704,E,21.954 km/h,251.286331,
327,2011/12/27,03:02:41.400,35.755610,N,139.960691,E,22.598 km/h,250.088333,
328,2011/12/27,03:02:41.600,35.755606,N,139.960678,E,23.166 km/h,249.455811,
329,2011/12/27,03:02:41.800,35.755602,N,139.960665,E,23.300 km/h,249.158997,
330,2011/12/27,03:02:42.000,35.755598,N,139.960652,E,23.356 km/h,242.869293,
331,2011/12/27,03:02:42.200,35.755593,N,139.960639,E,23.016 km/h,243.440369,
332,2011/12/27,03:02:42.400,35.755587,N,139.960626,E,23.847 km/h,243.330032,
333,2011/12/27,03:02:42.600,35.755582,N,139.960613,E,23.549 km/h,240.061157,
334,2011/12/27,03:02:42.800,35.755576,N,139.960601,E,23.709 km/h,239.135696,
335,2011/12/27,03:02:43.000,35.755570,N,139.960588,E,23.508 km/h,238.904678,
336,2011/12/27,03:02:43.200,35.755564,N,139.960576,E,24.796 km/h,237.670212,
337,2011/12/27,03:02:43.400,35.755557,N,139.960563,E,22.952 km/h,231.756775,
338,2011/12/27,03:02:43.600,35.755550,N,139.960552,E,23.599 km/h,232.701035,
339,2011/12/27,03:02:43.800,35.755543,N,139.960540,E,24.121 km/h,233.411743,
340,2011/12/27,03:02:44.000,35.755536,N,139.960528,E,23.147 km/h,226.872818,
341,2011/12/27,03:02:44.200,35.755528,N,139.960518,E,23.470 km/h,226.686737,
342,2011/12/27,03:02:44.400,35.755520,N,139.960508,E,23.721 km/h,227.488571,
343,2011/12/27,03:02:44.600,35.755512,N,139.960497,E,23.558 km/h,225.031754,
344,2011/12/27,03:02:44.800,35.755503,N,139.960487,E,23.329 km/h,221.942154,
345,2011/12/27,03:02:45.000,35.755495,N,139.960477,E,23.259 km/h,221.830109,
346,2011/12/27,03:02:45.200,35.755486,N,139.960468,E,24.147 km/h,222.696503,
347,2011/12/27,03:02:45.400,35.755477,N,139.960458,E,23.296 km/h,217.347183,
348,2011/12/27,03:02:45.600,35.755468,N,139.960449,E,23.527 km/h,218.486832,
349,2011/12/27,03:02:45.800,35.755459,N,139.960440,E,23.819 km/h,217.975952,
350,2011/12/27,03:02:46.000,35.755449,N,139.960431,E,23.612 km/h,216.700897,
351,2011/12/27,03:02:46.200,35.755440,N,139.960422,E,23.499 km/h,215.896332,
352,2011/12/27,03:02:46.400,35.755430,N,139.960414,E,23.916 km/h,217.692917,
353,2011/12/27,03:02:46.600,35.755421,N,139.960405,E,23.932 km/h,217.315735,
354,2011/12/27,03:02:46.800,35.755411,N,139.960396,E,23.642 km/h,213.106049,
355,2011/12/27,03:02:47.000,35.755401,N,139.960388,E,23.017 km/h,214.019577,
356,2011/12/27,03:02:47.200,35.755392,N,139.960380,E,23.899 km/h,216.339691,
357,2011/12/27,03:02:47.400,35.755382,N,139.960371,E,23.410 km/h,214.085007,
358,2011/12/27,03:02:47.600,35.755372,N,139.960363,E,23.260 km/h,213.754898,
359,2011/12/27,03:02:47.800,35.755363,N,139.960355,E,23.817 km/h,215.188431,
360,2011/12/27,03:02:48.000,35.755353,N,139.960347,E,23.583 km/h,214.856247,
361,2011/12/27,03:02:48.200,35.755343,N,139.960338,E,23.070 km/h,208.789841,
362,2011/12/27,03:02:48.400,35.755333,N,139.960331,E,22.983 km/h,212.152908,
363,2011/12/27,03:02:48.600,35.755324,N,139.960324,E,23.091 km/h,215.385880,
364,2011/12/27,03:02:48.800,35.755314,N,139.960315,E,22.848 km/h,212.971085,
365,2011/12/27,03:02:49.000,35.755305,N,139.960308,E,22.724 km/h,213.038467,
366,2011/12/27,03:02:49.200,35.755295,N,139.960300,E,22.816 km/h,214.826752,
367,2011/12/27,03:02:49.400,35.755286,N,139.960292,E,22.945 km/h,214.953857,
368,2011/12/27,03:02:49.600,35.755277,N,139.960284,E,22.172 km/h,213.977081,
369,2011/12/27,03:02:49.800,35.755267,N,139.960276,E,22.873 km/h,214.590210,
370,2011/12/27,03:02:50.000,35.755258,N,139.960268,E,23.039 km/h,215.312241,
371,2011/12/27,03:02:50.200,35.755249,N,139.960260,E,21.955 km/h,215.063873,
372,2011/12/27,03:02:50.400,35.755240,N,139.960252,E,22.243 km/h,214.556808,
373,2011/12/27,03:02:50.600,35.755230,N,139.960245,E,23.009 km/h,215.453461,
374,2011/12/27,03:02:50.800,35.755221,N,139.960236,E,23.087 km/h,216.228653,
375,2011/12/27,03:02:51.000,35.755212,N,139.960228,E,21.376 km/h,217.304169,
376,2011/12/27,03:02:51.200,35.755203,N,139.960219,E,22.640 km/h,217.352020,
377,2011/12/27,03:02:51.400,35.755194,N,139.960211,E,23.759 km/h,217.648041,
378,2011/12/27,03:02:51.600,35.755185,N,139.960203,E,22.653 km/h,217.169235,
379,2011/12/27,03:02:51.800,35.755176,N,139.960194,E,23.019 km/h,216.598801,
380,2011/12/27,03:02:52.000,35.755166,N,139.960186,E,24.073 km/h,215.357986,
381,2011/12/27,03:02:52.200,35.755156,N,139.960178,E,23.817 km/h,214.367920,
382,2011/12/27,03:02:52.400,35.755146,N,139.960170,E,23.363 km/h,214.117111,
383,2011/12/27,03:02:52.600,35.755137,N,139.960161,E,22.949 km/h,214.962570,
384,2011/12/27,03:02:52.800,35.755128,N,139.960153,E,23.797 km/h,216.040466,
385,2011/12/27,03:02:53.000,35.755118,N,139.960144,E,22.139 km/h,216.972397,
386,2011/12/27,03:02:53.200,35.755110,N,139.960135,E,22.759 km/h,215.265869,
387,2011/12/27,03:02:53.400,35.755101,N,139.960127,E,22.820 km/h,217.581421,
388,2011/12/27,03:02:53.600,35.755092,N,139.960118,E,23.393 km/h,218.623352,
389,2011/12/27,03:02:53.800,35.755083,N,139.960109,E,22.502 km/h,217.456696,
390,2011/12/27,03:02:54.000,35.755074,N,139.960101,E,23.633 km/h,214.310638,
391,2011/12/27,03:02:54.200,35.755064,N,139.960093,E,23.468 km/h,221.859772,
392,2011/12/27,03:02:54.400,35.755055,N,139.960083,E,21.907 km/h,224.893524,
393,2011/12/27,03:02:54.600,35.755047,N,139.960074,E,21.595 km/h,224.729767,
394,2011/12/27,03:02:54.800,35.755039,N,139.960064,E,22.776 km/h,222.379929,
395,2011/12/27,03:02:55.000,35.755031,N,139.960055,E,23.809 km/h,221.467133,
396,2011/12/27,03:02:55.200,35.755022,N,139.960046,E,21.913 km/h,221.621475,
397,2011/12/27,03:02:55.400,35.755014,N,139.960037,E,22.248 km/h,221.144577,
398,2011/12/27,03:02:55.600,35.755005,N,139.960028,E,23.496 km/h,219.386002,
399,2011/12/27,03:02:55.800,35.754996,N,139.960019,E,23.238 km/h,218.851257,
400,2011/12/27,03:02:56.000,35.754986,N,139.960011,E,22.657 km/h,217.505508,
401,2011/12/27,03:02:56.200,35.754977,N,139.960003,E,23.165 km/h,217.626190,
402,2011/12/27,03:02:56.400,35.754968,N,139.959994,E,23.093 km/h,218.003616,
403,2011/12/27,03:02:56.600,35.754959,N,139.959985,E,22.328 km/h,217.403839,
404,2011/12/27,03:02:56.800,35.754950,N,139.959977,E,22.802 km/h,217.708603,
405,2011/12/27,03:02:57.000,35.754941,N,139.959968,E,23.699 km/h,219.156174,
406,2011/12/27,03:02:57.200,35.754932,N,139.959958,E,22.399 km/h,218.938416,
407,2011/12/27,03:02:57.400,35.754924,N,139.959950,E,22.234 km/h,218.734436,
408,2011/12/27,03:02:57.600,35.754915,N,139.959941,E,22.870 km/h,219.873550,
409,2011/12/27,03:02:57.800,35.754906,N,139.959932,E,23.474 km/h,219.888062,
410,2011/12/27,03:02:58.000,35.754897,N,139.959923,E,21.827 km/h,218.749969,
411,2011/12/27,03:02:58.200,35.754888,N,139.959915,E,22.609 km/h,219.672623,
412,2011/12/27,03:02:58.400,35.754880,N,139.959906,E,22.856 km/h,220.535522,
413,2011/12/27,03:02:58.600,35.754871,N,139.959896,E,22.763 km/h,219.777939,
414,2011/12/27,03:02:58.800,35.754862,N,139.959888,E,21.981 km/h,219.350220,
415,2011/12/27,03:02:59.000,35.754854,N,139.959879,E,22.475 km/h,219.432358,
416,2011/12/27,03:02:59.200,35.754845,N,139.959871,E,22.803 km/h,219.596878,
417,2011/12/27,03:02:59.400,35.754837,N,139.959861,E,22.217 km/h,218.489059,
418,2011/12/27,03:02:59.600,35.754828,N,139.959853,E,22.138 km/h,218.527893,
419,2011/12/27,03:02:59.800,35.754819,N,139.959845,E,22.586 km/h,218.746384,
420,2011/12/27,03:03:00.000,35.754810,N,139.959836,E,21.621 km/h,217.462952,
421,2011/12/27,03:03:00.200,35.754801,N,139.959828,E,21.573 km/h,216.123993,
422,2011/12/27,03:03:00.400,35.754793,N,139.959821,E,22.243 km/h,216.997665,
423,2011/12/27,03:03:00.600,35.754784,N,139.959812,E,23.171 km/h,218.137238,
424,2011/12/27,03:03:00.800,35.754775,N,139.959803,E,21.855 km/h,217.647720,
425,2011/12/27,03:03:01.000,35.754766,N,139.959795,E,21.898 km/h,217.451218,
426,2011/12/27,03:03:01.200,35.754757,N,139.959787,E,22.255 km/h,217.894608,
427,2011/12/27,03:03:01.400,35.754749,N,139.959778,E,22.558 km/h,217.385605,
428,2011/12/27,03:03:01.600,35.754740,N,139.959770,E,21.544 km/h,212.535400,
429,2011/12/27,03:03:01.800,35.754731,N,139.959763,E,21.930 km/h,215.365692,
430,2011/12/27,03:03:02.000,35.754722,N,139.959755,E,22.779 km/h,218.181488,
431,2011/12/27,03:03:02.200,35.754713,N,139.959746,E,22.005 km/h,214.376389,
432,2011/12/27,03:03:02.400,35.754704,N,139.959738,E,22.130 km/h,216.437256,
433,2011/12/27,03:03:02.600,35.754695,N,139.959730,E,22.867 km/h,219.819595,
434,2011/12/27,03:03:02.800,35.754686,N,139.959721,E,22.984 km/h,221.773193,
435,2011/12/27,03:03:03.000,35.754678,N,139.959711,E,22.604 km/h,219.419846,
436,2011/12/27,03:03:03.200,35.754669,N,139.959702,E,22.414 km/h,221.116379,
437,2011/12/27,03:03:03.400,35.754661,N,139.959693,E,23.064 km/h,223.291443,
438,2011/12/27,03:03:03.600,35.754653,N,139.959683,E,22.240 km/h,222.540894,
439,2011/12/27,03:03:03.800,35.754644,N,139.959674,E,22.022 km/h,221.413284,
440,2011/12/27,03:03:04.000,35.754636,N,139.959666,E,22.247 km/h,221.991516,
441,2011/12/27,03:03:04.200,35.754627,N,139.959657,E,22.845 km/h,222.362946,
442,2011/12/27,03:03:04.400,35.754619,N,139.959647,E,21.580 km/h,217.865448,
443,2011/12/27,03:03:04.600,35.754611,N,139.959639,E,21.586 km/h,219.206665,
444,2011/12/27,03:03:04.800,35.754602,N,139.959630,E,21.534 km/h,221.538498,
445,2011/12/27,03:03:05.000,35.754594,N,139.959621,E,22.106 km/h,221.478119,
446,2011/12/27,03:03:05.200,35.754586,N,139.959612,E,21.577 km/h,219.529999,
447,2011/12/27,03:03:05.400,35.754578,N,139.959604,E,21.291 km/h,221.040207,
448,2011/12/27,03:03:05.600,35.754570,N,139.959595,E,21.637 km/h,222.332108,
449,2011/12/27,03:03:05.800,35.754562,N,139.959586,E,20.687 km/h,222.087311,
450,2011/12/27,03:03:06.000,35.754554,N,139.959578,E,20.533 km/h,221.215881,
451,2011/12/27,03:03:06.200,35.754546,N,139.959570,E,20.954 km/h,221.816849,
452,2011/12/27,03:03:06.400,35.754539,N,139.959561,E,21.392 km/h,222.982254,
453,2011/12/27,03:03:06.600,35.754531,N,139.959551,E,21.126 km/h,217.025177,
454,2011/12/27,03:03:06.800,35.754523,N,139.959544,E,21.074 km/h,217.596832,
455,2011/12/27,03:03:07.000,35.754515,N,139.959535,E,21.585 km/h,218.571564,
456,2011/12/27,03:03:07.200,35.754508,N,139.959525,E,22.014 km/h,219.490967,
457,2011/12/27,03:03:07.400,35.754500,N,139.959515,E,21.464 km/h,220.012650,
458,2011/12/27,03:03:07.600,35.754493,N,139.959506,E,22.056 km/h,220.933075,
459,2011/12/27,03:03:07.800,35.754485,N,139.959496,E,22.481 km/h,221.844604,
460,2011/12/27,03:03:08.000,35.754478,N,139.959485,E,21.597 km/h,222.486679,
461,2011/12/27,03:03:08.200,35.754471,N,139.959475,E,21.487 km/h,223.121643,
462,2011/12/27,03:03:08.400,35.754464,N,139.959465,E,21.932 km/h,223.955582,
463,2011/12/27,03:03:08.600,35.754457,N,139.959455,E,22.204 km/h,224.701370,
464,2011/12/27,03:03:08.800,35.754450,N,139.959444,E,21.964 km/h,226.488235,
465,2011/12/27,03:03:09.000,35.754443,N,139.959434,E,21.625 km/h,227.447388,
466,2011/12/27,03:03:09.200,35.754436,N,139.959423,E,23.050 km/h,228.338211,
467,2011/12/27,03:03:09.400,35.754429,N,139.959412,E,22.384 km/h,230.013763,
468,2011/12/27,03:03:09.600,35.754422,N,139.959401,E,21.624 km/h,230.635574,
469,2011/12/27,03:03:09.800,35.754415,N,139.959391,E,21.713 km/h,232.383377,
470,2011/12/27,03:03:10.000,35.754409,N,139.959380,E,23.454 km/h,239.606689,
471,2011/12/27,03:03:10.200,35.754403,N,139.959368,E,21.926 km/h,237.729523,
472,2011/12/27,03:03:10.400,35.754397,N,139.959357,E,22.391 km/h,238.441391,
473,2011/12/27,03:03:10.600,35.754392,N,139.959344,E,22.379 km/h,239.320953,
474,2011/12/27,03:03:10.800,35.754388,N,139.959331,E,25.345 km/h,239.884903,
475,2011/12/27,03:03:11.000,35.754383,N,139.959317,E,23.340 km/h,240.720657,
476,2011/12/27,03:03:11.200,35.754378,N,139.959304,E,23.159 km/h,253.787918,
477,2011/12/27,03:03:11.400,35.754375,N,139.959290,E,22.765 km/h,258.485596,
478,2011/12/27,03:03:11.600,35.754373,N,139.959277,E,22.861 km/h,257.780426,
479,2011/12/27,03:03:11.800,35.754369,N,139.959263,E,24.312 km/h,255.211594,
480,2011/12/27,03:03:12.000,35.754366,N,139.959249,E,23.602 km/h,255.832932,
481,2011/12/27,03:03:12.200,35.754364,N,139.959235,E,24.115 km/h,254.908951,
482,2011/12/27,03:03:12.400,35.754361,N,139.959220,E,24.013 km/h,256.142151,
483,2011/12/27,03:03:12.600,35.754358,N,139.959206,E,26.118 km/h,256.867157,
484,2011/12/27,03:03:12.800,35.754356,N,139.959190,E,25.636 km/h,258.829315,
485,2011/12/27,03:03:13.000,35.754353,N,139.959175,E,25.536 km/h,260.417236,
486,2011/12/27,03:03:13.200,35.754352,N,139.959159,E,25.246 km/h,262.684357,
487,2011/12/27,03:03:13.400,35.754350,N,139.959144,E,25.512 km/h,263.766876,
488,2011/12/27,03:03:13.600,35.754350,N,139.959128,E,23.208 km/h,262.568817,
489,2011/12/27,03:03:13.800,35.754349,N,139.959114,E,23.623 km/h,263.198883,
490,2011/12/27,03:03:14.000,35.754348,N,139.959099,E,23.666 km/h,264.233093,
491,2011/12/27,03:03:14.200,35.754349,N,139.959085,E,21.685 km/h,265.393036,
492,2011/12/27,03:03:14.400,35.754350,N,139.959072,E,23.355 km/h,266.553589,
493,2011/12/27,03:03:14.600,35.754352,N,139.959057,E,23.344 km/h,282.137939,
494,2011/12/27,03:03:14.800,35.754354,N,139.959043,E,23.590 km/h,280.656860,
495,2011/12/27,03:03:15.000,35.754356,N,139.959029,E,23.001 km/h,277.624786,
496,2011/12/27,03:03:15.200,35.754357,N,139.959015,E,22.927 km/h,279.866882,
497,2011/12/27,03:03:15.400,35.754359,N,139.959001,E,22.343 km/h,283.252655,
498,2011/12/27,03:03:15.600,35.754362,N,139.958988,E,19.086 km/h,279.038971,
499,2011/12/27,03:03:15.800,35.754364,N,139.958976,E,21.771 km/h,280.962036,
500,2011/12/27,03:03:16.000,35.754366,N,139.958963,E,20.543 km/h,281.907593,
501,2011/12/27,03:03:16.200,35.754370,N,139.958952,E,18.820 km/h,283.010376,
502,2011/12/27,03:03:16.400,35.754373,N,139.958941,E,17.764 km/h,283.974854,
503,2011/12/27,03:03:16.600,35.754377,N,139.958931,E,18.156 km/h,298.142548,
504,2011/12/27,03:03:16.800,35.754381,N,139.958921,E,20.442 km/h,282.371582,
505,2011/12/27,03:03:17.000,35.754383,N,139.958909,E,19.432 km/h,271.809052,
506,2011/12/27,03:03:17.200,35.754384,N,139.958897,E,21.072 km/h,273.294556,
507,2011/12/27,03:03:17.400,35.754384,N,139.958884,E,22.634 km/h,273.721832,
508,2011/12/27,03:03:17.600,35.754385,N,139.958870,E,22.020 km/h,271.391235,
509,2011/12/27,03:03:17.800,35.754385,N,139.958856,E,21.355 km/h,269.741089,
510,2011/12/27,03:03:18.000,35.754385,N,139.958843,E,22.230 km/h,272.062347,
511,2011/12/27,03:03:18.200,35.754385,N,139.958830,E,22.168 km/h,272.469666,
512,2011/12/27,03:03:18.400,35.754387,N,139.958816,E,21.150 km/h,270.512695,
513,2011/12/27,03:03:18.600,35.754387,N,139.958803,E,21.418 km/h,272.008575,
514,2011/12/27,03:03:18.800,35.754387,N,139.958790,E,21.259 km/h,272.511902,
515,2011/12/27,03:03:19.000,35.754388,N,139.958777,E,20.931 km/h,273.366455,
516,2011/12/27,03:03:19.200,35.754391,N,139.958764,E,20.363 km/h,273.321655,
517,2011/12/27,03:03:19.400,35.754391,N,139.958752,E,20.371 km/h,275.494202,
518,2011/12/27,03:03:19.600,35.754392,N,139.958740,E,18.769 km/h,272.651611,
519,2011/12/27,03:03:19.800,35.754392,N,139.958728,E,18.399 km/h,270.995605,
520,2011/12/27,03:03:20.000,35.754393,N,139.958717,E,18.376 km/h,271.434265,
521,2011/12/27,03:03:20.200,35.754393,N,139.958705,E,17.381 km/h,271.399292,
522,2011/12/27,03:03:20.400,35.754393,N,139.958695,E,16.885 km/h,270.687195,
523,2011/12/27,03:03:20.600,35.754393,N,139.958684,E,17.129 km/h,270.960815,
524,2011/12/27,03:03:20.800,35.754393,N,139.958674,E,16.287 km/h,270.085358,
525,2011/12/27,03:03:21.000,35.754393,N,139.958664,E,16.092 km/h,270.091278,
526,2011/12/27,03:03:21.200,35.754393,N,139.958654,E,15.698 km/h,271.294556,
527,2011/12/27,03:03:21.400,35.754394,N,139.958644,E,15.553 km/h,266.732544,
528,2011/12/27,03:03:21.600,35.754393,N,139.958635,E,15.222 km/h,267.947906,
529,2011/12/27,03:03:21.800,35.754393,N,139.958625,E,14.160 km/h,270.475800,
530,2011/12/27,03:03:22.000,35.754393,N,139.958617,E,14.645 km/h,270.027161,
531,2011/12/27,03:03:22.200,35.754393,N,139.958608,E,14.159 km/h,259.511688,
532,2011/12/27,03:03:22.400,35.754392,N,139.958599,E,13.078 km/h,260.017883,
533,2011/12/27,03:03:22.600,35.754391,N,139.958591,E,12.787 km/h,257.095123,
534,2011/12/27,03:03:22.800,35.754390,N,139.958584,E,11.198 km/h,255.761307,
535,2011/12/27,03:03:23.000,35.754388,N,139.958577,E,11.022 km/h,255.063812,
536,2011/12/27,03:03:23.200,35.754386,N,139.958571,E,10.382 km/h,253.413361,
537,2011/12/27,03:03:23.400,35.754384,N,139.958565,E,9.704 km/h,251.471420,
538,2011/12/27,03:03:23.600,35.754381,N,139.958561,E,8.761 km/h,249.757980,
539,2011/12/27,03:03:23.800,35.754378,N,139.958556,E,8.575 km/h,246.757111,
540,2011/12/27,03:03:24.000,35.754374,N,139.958552,E,9.450 km/h,242.987274,
541,2011/12/27,03:03:24.200,35.754368,N,139.958548,E,11.117 km/h,239.097778,
542,2011/12/27,03:03:24.400,35.754360,N,139.958544,E,12.319 km/h,235.187500,
543,2011/12/27,03:03:24.600,35.754354,N,139.958539,E,12.962 km/h,231.145462,
544,2011/12/27,03:03:24.800,35.754346,N,139.958535,E,13.218 km/h,186.887802,
545,2011/12/27,03:03:25.000,35.754338,N,139.958532,E,13.477 km/h,182.000320,
546,2011/12/27,03:03:25.200,35.754330,N,139.958530,E,13.921 km/h,177.102539,
547,2011/12/27,03:03:25.400,35.754323,N,139.958530,E,14.846 km/h,178.636902,
548,2011/12/27,03:03:25.600,35.754315,N,139.958530,E,15.804 km/h,178.897781,
549,2011/12/27,03:03:25.800,35.754307,N,139.958531,E,15.099 km/h,184.091888,
550,2011/12/27,03:03:26.000,35.754300,N,139.958530,E,16.590 km/h,182.124512,
551,2011/12/27,03:03:26.200,35.754291,N,139.958530,E,16.289 km/h,181.496826,
552,2011/12/27,03:03:26.400,35.754283,N,139.958530,E,17.371 km/h,180.769318,
553,2011/12/27,03:03:26.600,35.754275,N,139.958532,E,16.767 km/h,181.519424,
554,2011/12/27,03:03:26.800,35.754266,N,139.958531,E,17.129 km/h,182.929291,
555,2011/12/27,03:03:27.000,35.754258,N,139.958531,E,17.779 km/h,182.694794,
556,2011/12/27,03:03:27.200,35.754249,N,139.958530,E,17.820 km/h,181.749252,
557,2011/12/27,03:03:27.400,35.754240,N,139.958530,E,19.054 km/h,182.542084,
558,2011/12/27,03:03:27.600,35.754230,N,139.958529,E,17.975 km/h,191.053116,
559,2011/12/27,03:03:27.800,35.754221,N,139.958527,E,18.360 km/h,193.599442,
560,2011/12/27,03:03:28.000,35.754213,N,139.958525,E,19.054 km/h,192.916489,
561,2011/12/27,03:03:28.200,35.754203,N,139.958523,E,19.572 km/h,192.307526,
562,2011/12/27,03:03:28.400,35.754193,N,139.958522,E,19.724 km/h,192.033707,
563,2011/12/27,03:03:28.600,35.754184,N,139.958519,E,19.155 km/h,192.536743,
564,2011/12/27,03:03:28.800,35.754174,N,139.958516,E,19.504 km/h,191.802353,
565,2011/12/27,03:03:29.000,35.754165,N,139.958513,E,20.300 km/h,190.001633,
566,2011/12/27,03:03:29.200,35.754155,N,139.958512,E,19.866 km/h,190.585266,
567,2011/12/27,03:03:29.400,35.754145,N,139.958509,E,20.077 km/h,190.824692,
568,2011/12/27,03:03:29.600,35.754136,N,139.958505,E,20.078 km/h,191.691711,
569,2011/12/27,03:03:29.800,35.754126,N,139.958502,E,20.965 km/h,191.664444,
570,2011/12/27,03:03:30.000,35.754116,N,139.958500,E,20.243 km/h,193.277786,
571,2011/12/27,03:03:30.200,35.754106,N,139.958497,E,19.974 km/h,193.492935,
572,2011/12/27,03:03:30.400,35.754096,N,139.958493,E,20.728 km/h,194.573654,
573,2011/12/27,03:03:30.600,35.754086,N,139.958489,E,20.765 km/h,193.714981,
574,2011/12/27,03:03:30.800,35.754076,N,139.958487,E,20.739 km/h,199.317108,
575,2011/12/27,03:03:31.000,35.754066,N,139.958483,E,21.091 km/h,202.109375,
576,2011/12/27,03:03:31.200,35.754057,N,139.958478,E,21.212 km/h,199.614532,
577,2011/12/27,03:03:31.400,35.754046,N,139.958474,E,20.833 km/h,200.708801,
578,2011/12/27,03:03:31.600,35.754037,N,139.958469,E,21.344 km/h,203.532806,
579,2011/12/27,03:03:31.800,35.754027,N,139.958463,E,21.574 km/h,205.866226,
580,2011/12/27,03:03:32.000,35.754017,N,139.958457,E,21.520 km/h,197.506378,
581,2011/12/27,03:03:32.200,35.754007,N,139.958454,E,21.413 km/h,198.143494,
582,2011/12/27,03:03:32.400,35.753997,N,139.958448,E,21.931 km/h,199.047440,
583,2011/12/27,03:03:32.600,35.753988,N,139.958442,E,22.145 km/h,200.075058,
584,2011/12/27,03:03:32.800,35.753978,N,139.958435,E,21.683 km/h,201.071442,
585,2011/12/27,03:03:33.000,35.753968,N,139.958431,E,21.952 km/h,201.734314,
586,2011/12/27,03:03:33.200,35.753958,N,139.958424,E,22.517 km/h,202.581116,
587,2011/12/27,03:03:33.400,35.753948,N,139.958417,E,22.403 km/h,205.228882,
588,2011/12/27,03:03:33.600,35.753938,N,139.958411,E,21.469 km/h,207.119858,
589,2011/12/27,03:03:33.800,35.753929,N,139.958405,E,22.706 km/h,209.214310,
590,2011/12/27,03:03:34.000,35.753919,N,139.958398,E,22.852 km/h,211.531067,
591,2011/12/27,03:03:34.200,35.753909,N,139.958390,E,23.103 km/h,206.319122,
